data,produto_id,nome_produto_x,categoria_x,quantidade_vendida,preco_unitario,ds,yhat,nome_produto_y,categoria_y
2024-08-10,prod_037,Fio Dental,Higiene,5,13.07,2024-11-30,1496.8549106221392,Presunto,Frios e Laticínios
2024-06-17,prod_018,Presunto,Frios e Laticínios,44,47.02,2024-11-30,1466.0407218898556,Macarrão,Alimentação
2024-08-01,prod_034,Cerveja,Bebidas,90,46.47,2024-11-30,1640.183255056216,Papel Filme,Diversos
2024-07-21,prod_008,Energético,Bebidas,87,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
2024-06-17,prod_023,Fósforo,Diversos,47,6.76,2024-11-30,1558.8512950877998,Desinfetante,Limpeza
2024-05-09,prod_004,Energético,Bebidas,67,39.46,2024-11-30,1454.1478280586434,Fósforo,Diversos
2024-08-14,prod_034,Cerveja,Bebidas,81,46.47,2024-11-30,1640.183255056216,Papel Filme,Diversos
2024-04-28,prod_026,Hambúrguer Congelado,Congelados,62,28.57,2024-11-30,1366.9350814546483,Leite Integral,Frios e Laticínios
2024-05-23,prod_031,Requeijão,Frios e Laticínios,94,40.28,2024-11-30,1551.2663254767594,Biscoito,Padaria
2024-07-19,prod_038,Guardanapos,Diversos,18,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-09-29,prod_036,Creme Dental,Higiene,36,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-06-08,prod_013,Perfume,Cosméticos,47,21.84,2024-11-30,1678.9102613361465,Manteiga,Frios e Laticínios
2024-10-07,prod_019,Papel Filme,Diversos,32,30.87,2024-11-30,1489.0666020246524,Esmalte,Cosméticos
2024-10-01,prod_012,Loção Hidratante,Cosméticos,3,6.52,2024-11-30,1134.5062838805495,Suco de Laranja,Bebidas
2024-10-09,prod_041,Amaciante,Limpeza,70,27.1,2024-11-30,1591.5433289430614,Fósforo,Diversos
2024-08-19,prod_018,Presunto,Frios e Laticínios,72,47.02,2024-11-30,1466.0407218898556,Macarrão,Alimentação
2024-05-21,prod_017,Amaciante,Limpeza,83,21.47,2024-11-30,1576.461218135125,Pão Integral,Padaria
2024-05-24,prod_024,Perfume,Cosméticos,74,15.81,2024-11-30,2594.6055686525374,Perfume,Cosméticos
2024-05-06,prod_005,Multiuso,Limpeza,13,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-08-09,prod_010,Costela,Carnes,89,10.39,2024-11-30,1344.1082865451142,Bife de Alcatra,Carnes
2024-05-28,prod_001,Sabão em Pó,Limpeza,54,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-10-13,prod_017,Amaciante,Limpeza,13,21.47,2024-11-30,1576.461218135125,Pão Integral,Padaria
2024-09-01,prod_049,Linguiça,Carnes,26,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-09-07,prod_046,Peixe Congelado,Congelados,31,14.54,2024-11-30,1351.3873691568078,Loção Hidratante,Cosméticos
2024-10-11,prod_007,Desinfetante,Limpeza,74,41.66,2024-11-30,1527.638736889167,Limpa Vidros,Limpeza
2024-05-14,prod_006,Água Mineral,Bebidas,41,33.12,2024-11-30,1601.1793309251757,Costela,Carnes
2024-07-26,prod_007,Desinfetante,Limpeza,9,41.66,2024-11-30,1527.638736889167,Limpa Vidros,Limpeza
2024-10-17,prod_043,Creme Dental,Higiene,24,41.05,2024-11-30,1336.4224609079429,Condicionador,Higiene
2024-06-24,prod_009,Presunto,Frios e Laticínios,90,12.19,2024-11-30,1424.3250507345297,Arroz,Alimentação
2024-09-25,prod_020,Farinha de Trigo,Alimentação,31,5.56,2024-11-30,1491.4639314415322,Sorvete,Congelados
2024-07-04,prod_001,Sabão em Pó,Limpeza,78,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-06-27,prod_029,Condicionador,Higiene,96,11.87,2024-11-30,1537.287760979408,Carvão para Churrasco,Diversos
2024-05-20,prod_044,Batata Frita Congelada,Congelados,18,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-08-24,prod_049,Linguiça,Carnes,50,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-07-21,prod_049,Linguiça,Carnes,44,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-07-20,prod_049,Linguiça,Carnes,11,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-07-25,prod_030,Perfume,Cosméticos,30,36.85,2024-11-30,1486.212670359204,Vinho Tinto,Bebidas
2024-08-19,prod_040,Hambúrguer Congelado,Congelados,79,26.23,2024-11-30,1492.8087852485123,Café,Alimentação
2024-09-29,prod_036,Creme Dental,Higiene,46,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-06-17,prod_045,Biscoito,Padaria,34,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-10-18,prod_014,Pilhas,Diversos,35,27.52,2024-11-30,1366.6256205078312,Base,Cosméticos
2024-06-20,prod_045,Biscoito,Padaria,63,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-07-09,prod_010,Costela,Carnes,71,10.39,2024-11-30,1344.1082865451142,Bife de Alcatra,Carnes
2024-08-25,prod_043,Creme Dental,Higiene,8,41.05,2024-11-30,1336.4224609079429,Condicionador,Higiene
2024-10-18,prod_024,Perfume,Cosméticos,78,15.81,2024-11-30,2594.6055686525374,Perfume,Cosméticos
2024-07-15,prod_042,Farinha de Trigo,Alimentação,53,7.48,2024-11-30,1492.7891262132096,Açúcar,Alimentação
2024-10-03,prod_045,Biscoito,Padaria,21,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-04-26,prod_008,Energético,Bebidas,12,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
2024-05-22,prod_025,Picanha,Carnes,74,28.87,2024-11-30,1619.4968051646013,Filé de Peito de Frango,Carnes
2024-10-02,prod_015,Detergente,Limpeza,23,38.8,2024-11-30,1430.942761855685,Manteiga,Frios e Laticínios
2024-07-01,prod_011,Peixe Congelado,Congelados,54,23.12,2024-11-30,1433.2102699303432,Sabonete,Higiene
2024-08-14,prod_022,Condicionador,Higiene,77,36.86,2024-11-30,1538.169528954254,Feijão,Alimentação
2024-05-13,prod_040,Hambúrguer Congelado,Congelados,84,26.23,2024-11-30,1492.8087852485123,Café,Alimentação
2024-09-06,prod_032,Água Mineral,Bebidas,17,11.12,2024-11-30,1530.6287463301446,Pão Francês,Padaria
2024-09-23,prod_021,Condicionador,Higiene,65,31.54,2024-11-30,1383.926075406138,Hambúrguer Congelado,Congelados
2024-10-18,prod_005,Multiuso,Limpeza,98,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-06-15,prod_010,Costela,Carnes,39,10.39,2024-11-30,1344.1082865451142,Bife de Alcatra,Carnes
2024-05-29,prod_049,Linguiça,Carnes,25,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-07-14,prod_005,Multiuso,Limpeza,98,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-07-24,prod_035,Loção Hidratante,Cosméticos,74,26.21,2024-11-30,1423.97693029008,Lâmpada,Diversos
2024-06-01,prod_040,Hambúrguer Congelado,Congelados,53,26.23,2024-11-30,1492.8087852485123,Café,Alimentação
2024-09-26,prod_013,Perfume,Cosméticos,30,21.84,2024-11-30,1678.9102613361465,Manteiga,Frios e Laticínios
2024-07-08,prod_038,Guardanapos,Diversos,59,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-05-07,prod_014,Pilhas,Diversos,94,27.52,2024-11-30,1366.6256205078312,Base,Cosméticos
2024-08-19,prod_002,Desodorante,Higiene,79,10.5,2024-11-30,1559.326432389065,Desinfetante,Limpeza
2024-10-10,prod_011,Peixe Congelado,Congelados,54,23.12,2024-11-30,1433.2102699303432,Sabonete,Higiene
2024-07-28,prod_008,Energético,Bebidas,100,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
2024-06-24,prod_030,Perfume,Cosméticos,50,36.85,2024-11-30,1486.212670359204,Vinho Tinto,Bebidas
2024-08-18,prod_024,Perfume,Cosméticos,53,15.81,2024-11-30,2594.6055686525374,Perfume,Cosméticos
2024-04-29,prod_030,Perfume,Cosméticos,31,36.85,2024-11-30,1486.212670359204,Vinho Tinto,Bebidas
2024-07-12,prod_050,Desodorante,Higiene,16,25.41,2024-11-30,1350.7101483318484,Farinha de Trigo,Alimentação
2024-07-14,prod_046,Peixe Congelado,Congelados,43,14.54,2024-11-30,1351.3873691568078,Loção Hidratante,Cosméticos
2024-07-24,prod_005,Multiuso,Limpeza,58,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-10-17,prod_044,Batata Frita Congelada,Congelados,29,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-10-06,prod_042,Farinha de Trigo,Alimentação,5,7.48,2024-11-30,1492.7891262132096,Açúcar,Alimentação
2024-05-28,prod_046,Peixe Congelado,Congelados,52,14.54,2024-11-30,1351.3873691568078,Loção Hidratante,Cosméticos
2024-08-30,prod_007,Desinfetante,Limpeza,22,41.66,2024-11-30,1527.638736889167,Limpa Vidros,Limpeza
2024-07-28,prod_037,Fio Dental,Higiene,30,13.07,2024-11-30,1496.8549106221392,Presunto,Frios e Laticínios
2024-08-24,prod_001,Sabão em Pó,Limpeza,52,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-05-09,prod_038,Guardanapos,Diversos,59,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-09-20,prod_049,Linguiça,Carnes,11,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-07-07,prod_010,Costela,Carnes,35,10.39,2024-11-30,1344.1082865451142,Bife de Alcatra,Carnes
2024-05-04,prod_020,Farinha de Trigo,Alimentação,2,5.56,2024-11-30,1491.4639314415322,Sorvete,Congelados
2024-08-11,prod_007,Desinfetante,Limpeza,34,41.66,2024-11-30,1527.638736889167,Limpa Vidros,Limpeza
2024-10-04,prod_036,Creme Dental,Higiene,87,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-06-27,prod_046,Peixe Congelado,Congelados,35,14.54,2024-11-30,1351.3873691568078,Loção Hidratante,Cosméticos
2024-04-23,prod_008,Energético,Bebidas,55,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
2024-05-09,prod_041,Amaciante,Limpeza,26,27.1,2024-11-30,1591.5433289430614,Fósforo,Diversos
2024-10-06,prod_020,Farinha de Trigo,Alimentação,92,5.56,2024-11-30,1491.4639314415322,Sorvete,Congelados
2024-06-06,prod_019,Papel Filme,Diversos,62,30.87,2024-11-30,1489.0666020246524,Esmalte,Cosméticos
2024-05-09,prod_001,Sabão em Pó,Limpeza,18,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-10-16,prod_043,Creme Dental,Higiene,72,41.05,2024-11-30,1336.4224609079429,Condicionador,Higiene
2024-05-26,prod_004,Energético,Bebidas,63,39.46,2024-11-30,1454.1478280586434,Fósforo,Diversos
2024-09-14,prod_021,Condicionador,Higiene,2,31.54,2024-11-30,1383.926075406138,Hambúrguer Congelado,Congelados
2024-09-28,prod_049,Linguiça,Carnes,77,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-07-19,prod_020,Farinha de Trigo,Alimentação,95,5.56,2024-11-30,1491.4639314415322,Sorvete,Congelados
2024-05-26,prod_044,Batata Frita Congelada,Congelados,40,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-09-30,prod_030,Perfume,Cosméticos,87,36.85,2024-11-30,1486.212670359204,Vinho Tinto,Bebidas
2024-07-11,prod_050,Desodorante,Higiene,42,25.41,2024-11-30,1350.7101483318484,Farinha de Trigo,Alimentação
2024-10-01,prod_034,Cerveja,Bebidas,78,46.47,2024-11-30,1640.183255056216,Papel Filme,Diversos
2024-08-26,prod_050,Desodorante,Higiene,38,25.41,2024-11-30,1350.7101483318484,Farinha de Trigo,Alimentação
2024-09-29,prod_048,Condicionador,Higiene,5,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-05-16,prod_016,Manteiga,Frios e Laticínios,20,10.68,2024-11-30,1602.8620517841862,Croissant,Padaria
2024-06-13,prod_039,Peixe Congelado,Congelados,35,32.36,2024-11-30,1502.9551923797003,Feijão,Alimentação
2024-08-12,prod_007,Desinfetante,Limpeza,58,41.66,2024-11-30,1527.638736889167,Limpa Vidros,Limpeza
2024-06-11,prod_044,Batata Frita Congelada,Congelados,54,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-08-07,prod_020,Farinha de Trigo,Alimentação,43,5.56,2024-11-30,1491.4639314415322,Sorvete,Congelados
2024-05-06,prod_032,Água Mineral,Bebidas,3,11.12,2024-11-30,1530.6287463301446,Pão Francês,Padaria
2024-09-12,prod_002,Desodorante,Higiene,88,10.5,2024-11-30,1559.326432389065,Desinfetante,Limpeza
2024-09-12,prod_030,Perfume,Cosméticos,93,36.85,2024-11-30,1486.212670359204,Vinho Tinto,Bebidas
2024-05-27,prod_003,Sabão em Pó,Limpeza,87,5.08,2024-11-30,1582.6254847891569,Manteiga,Frios e Laticínios
2024-10-15,prod_038,Guardanapos,Diversos,68,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-07-21,prod_019,Papel Filme,Diversos,84,30.87,2024-11-30,1489.0666020246524,Esmalte,Cosméticos
2024-07-17,prod_016,Manteiga,Frios e Laticínios,81,10.68,2024-11-30,1602.8620517841862,Croissant,Padaria
2024-06-01,prod_020,Farinha de Trigo,Alimentação,67,5.56,2024-11-30,1491.4639314415322,Sorvete,Congelados
2024-05-09,prod_033,Nuggets,Congelados,32,22.43,2024-11-30,1370.8583788677397,Lasanha Congelada,Congelados
2024-09-16,prod_018,Presunto,Frios e Laticínios,40,47.02,2024-11-30,1466.0407218898556,Macarrão,Alimentação
2024-05-01,prod_021,Condicionador,Higiene,6,31.54,2024-11-30,1383.926075406138,Hambúrguer Congelado,Congelados
2024-09-16,prod_009,Presunto,Frios e Laticínios,46,12.19,2024-11-30,1424.3250507345297,Arroz,Alimentação
2024-05-03,prod_031,Requeijão,Frios e Laticínios,9,40.28,2024-11-30,1551.2663254767594,Biscoito,Padaria
2024-04-27,prod_028,Azeite de Oliva,Alimentação,72,6.99,2024-11-30,1497.0754394272983,Linguiça,Carnes
2024-10-09,prod_036,Creme Dental,Higiene,40,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-06-06,prod_036,Creme Dental,Higiene,83,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-06-09,prod_043,Creme Dental,Higiene,16,41.05,2024-11-30,1336.4224609079429,Condicionador,Higiene
2024-07-06,prod_001,Sabão em Pó,Limpeza,77,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-06-29,prod_044,Batata Frita Congelada,Congelados,53,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-05-21,prod_028,Azeite de Oliva,Alimentação,81,6.99,2024-11-30,1497.0754394272983,Linguiça,Carnes
2024-07-18,prod_016,Manteiga,Frios e Laticínios,88,10.68,2024-11-30,1602.8620517841862,Croissant,Padaria
2024-05-15,prod_036,Creme Dental,Higiene,31,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-05-11,prod_026,Hambúrguer Congelado,Congelados,79,28.57,2024-11-30,1366.9350814546483,Leite Integral,Frios e Laticínios
2024-10-08,prod_010,Costela,Carnes,66,10.39,2024-11-30,1344.1082865451142,Bife de Alcatra,Carnes
2024-05-01,prod_016,Manteiga,Frios e Laticínios,1,10.68,2024-11-30,1602.8620517841862,Croissant,Padaria
2024-07-17,prod_033,Nuggets,Congelados,12,22.43,2024-11-30,1370.8583788677397,Lasanha Congelada,Congelados
2024-07-04,prod_027,Hambúrguer Congelado,Congelados,24,42.77,2024-11-30,1325.1091744191249,Fio Dental,Higiene
2024-06-01,prod_047,Frango,Carnes,14,34.68,2024-11-30,1297.9309525244728,Torta de Frango,Padaria
2024-09-14,prod_008,Energético,Bebidas,26,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
2024-06-18,prod_015,Detergente,Limpeza,86,38.8,2024-11-30,1430.942761855685,Manteiga,Frios e Laticínios
2024-04-26,prod_021,Condicionador,Higiene,69,31.54,2024-11-30,1383.926075406138,Hambúrguer Congelado,Congelados
2024-05-14,prod_012,Loção Hidratante,Cosméticos,50,6.52,2024-11-30,1134.5062838805495,Suco de Laranja,Bebidas
2024-07-08,prod_024,Perfume,Cosméticos,27,15.81,2024-11-30,2594.6055686525374,Perfume,Cosméticos
2024-07-24,prod_045,Biscoito,Padaria,73,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-07-25,prod_036,Creme Dental,Higiene,75,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-04-24,prod_042,Farinha de Trigo,Alimentação,62,7.48,2024-11-30,1492.7891262132096,Açúcar,Alimentação
2024-05-13,prod_012,Loção Hidratante,Cosméticos,27,6.52,2024-11-30,1134.5062838805495,Suco de Laranja,Bebidas
2024-05-05,prod_016,Manteiga,Frios e Laticínios,8,10.68,2024-11-30,1602.8620517841862,Croissant,Padaria
2024-07-27,prod_003,Sabão em Pó,Limpeza,18,5.08,2024-11-30,1582.6254847891569,Manteiga,Frios e Laticínios
2024-10-08,prod_040,Hambúrguer Congelado,Congelados,85,26.23,2024-11-30,1492.8087852485123,Café,Alimentação
2024-07-17,prod_002,Desodorante,Higiene,93,10.5,2024-11-30,1559.326432389065,Desinfetante,Limpeza
2024-09-14,prod_048,Condicionador,Higiene,67,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-06-23,prod_033,Nuggets,Congelados,11,22.43,2024-11-30,1370.8583788677397,Lasanha Congelada,Congelados
2024-05-16,prod_002,Desodorante,Higiene,17,10.5,2024-11-30,1559.326432389065,Desinfetante,Limpeza
2024-09-08,prod_029,Condicionador,Higiene,86,11.87,2024-11-30,1537.287760979408,Carvão para Churrasco,Diversos
2024-06-07,prod_007,Desinfetante,Limpeza,41,41.66,2024-11-30,1527.638736889167,Limpa Vidros,Limpeza
2024-07-11,prod_003,Sabão em Pó,Limpeza,25,5.08,2024-11-30,1582.6254847891569,Manteiga,Frios e Laticínios
2024-06-21,prod_003,Sabão em Pó,Limpeza,59,5.08,2024-11-30,1582.6254847891569,Manteiga,Frios e Laticínios
2024-05-13,prod_028,Azeite de Oliva,Alimentação,36,6.99,2024-11-30,1497.0754394272983,Linguiça,Carnes
2024-09-01,prod_003,Sabão em Pó,Limpeza,4,5.08,2024-11-30,1582.6254847891569,Manteiga,Frios e Laticínios
2024-10-15,prod_031,Requeijão,Frios e Laticínios,1,40.28,2024-11-30,1551.2663254767594,Biscoito,Padaria
2024-09-19,prod_002,Desodorante,Higiene,24,10.5,2024-11-30,1559.326432389065,Desinfetante,Limpeza
2024-06-29,prod_035,Loção Hidratante,Cosméticos,9,26.21,2024-11-30,1423.97693029008,Lâmpada,Diversos
2024-06-07,prod_022,Condicionador,Higiene,85,36.86,2024-11-30,1538.169528954254,Feijão,Alimentação
2024-08-14,prod_042,Farinha de Trigo,Alimentação,32,7.48,2024-11-30,1492.7891262132096,Açúcar,Alimentação
2024-08-20,prod_001,Sabão em Pó,Limpeza,99,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-07-22,prod_046,Peixe Congelado,Congelados,38,14.54,2024-11-30,1351.3873691568078,Loção Hidratante,Cosméticos
2024-05-20,prod_010,Costela,Carnes,85,10.39,2024-11-30,1344.1082865451142,Bife de Alcatra,Carnes
2024-07-05,prod_009,Presunto,Frios e Laticínios,87,12.19,2024-11-30,1424.3250507345297,Arroz,Alimentação
2024-10-11,prod_044,Batata Frita Congelada,Congelados,2,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-09-29,prod_013,Perfume,Cosméticos,28,21.84,2024-11-30,1678.9102613361465,Manteiga,Frios e Laticínios
2024-05-28,prod_046,Peixe Congelado,Congelados,99,14.54,2024-11-30,1351.3873691568078,Loção Hidratante,Cosméticos
2024-10-13,prod_044,Batata Frita Congelada,Congelados,34,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-08-01,prod_050,Desodorante,Higiene,74,25.41,2024-11-30,1350.7101483318484,Farinha de Trigo,Alimentação
2024-05-20,prod_042,Farinha de Trigo,Alimentação,30,7.48,2024-11-30,1492.7891262132096,Açúcar,Alimentação
2024-05-21,prod_005,Multiuso,Limpeza,29,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-08-13,prod_018,Presunto,Frios e Laticínios,5,47.02,2024-11-30,1466.0407218898556,Macarrão,Alimentação
2024-08-15,prod_022,Condicionador,Higiene,36,36.86,2024-11-30,1538.169528954254,Feijão,Alimentação
2024-09-01,prod_033,Nuggets,Congelados,70,22.43,2024-11-30,1370.8583788677397,Lasanha Congelada,Congelados
2024-06-24,prod_042,Farinha de Trigo,Alimentação,11,7.48,2024-11-30,1492.7891262132096,Açúcar,Alimentação
2024-07-10,prod_048,Condicionador,Higiene,41,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-05-27,prod_039,Peixe Congelado,Congelados,100,32.36,2024-11-30,1502.9551923797003,Feijão,Alimentação
2024-09-16,prod_041,Amaciante,Limpeza,51,27.1,2024-11-30,1591.5433289430614,Fósforo,Diversos
2024-06-10,prod_044,Batata Frita Congelada,Congelados,86,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-05-21,prod_017,Amaciante,Limpeza,16,21.47,2024-11-30,1576.461218135125,Pão Integral,Padaria
2024-06-20,prod_016,Manteiga,Frios e Laticínios,97,10.68,2024-11-30,1602.8620517841862,Croissant,Padaria
2024-07-29,prod_045,Biscoito,Padaria,13,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-10-14,prod_025,Picanha,Carnes,58,28.87,2024-11-30,1619.4968051646013,Filé de Peito de Frango,Carnes
2024-10-02,prod_035,Loção Hidratante,Cosméticos,46,26.21,2024-11-30,1423.97693029008,Lâmpada,Diversos
2024-08-15,prod_039,Peixe Congelado,Congelados,79,32.36,2024-11-30,1502.9551923797003,Feijão,Alimentação
2024-05-18,prod_015,Detergente,Limpeza,72,38.8,2024-11-30,1430.942761855685,Manteiga,Frios e Laticínios
2024-10-01,prod_032,Água Mineral,Bebidas,97,11.12,2024-11-30,1530.6287463301446,Pão Francês,Padaria
2024-09-03,prod_048,Condicionador,Higiene,84,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-07-04,prod_005,Multiuso,Limpeza,95,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-09-07,prod_005,Multiuso,Limpeza,100,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-06-09,prod_037,Fio Dental,Higiene,26,13.07,2024-11-30,1496.8549106221392,Presunto,Frios e Laticínios
2024-07-16,prod_042,Farinha de Trigo,Alimentação,70,7.48,2024-11-30,1492.7891262132096,Açúcar,Alimentação
2024-05-21,prod_022,Condicionador,Higiene,88,36.86,2024-11-30,1538.169528954254,Feijão,Alimentação
2024-06-15,prod_017,Amaciante,Limpeza,93,21.47,2024-11-30,1576.461218135125,Pão Integral,Padaria
2024-10-13,prod_046,Peixe Congelado,Congelados,23,14.54,2024-11-30,1351.3873691568078,Loção Hidratante,Cosméticos
2024-10-18,prod_016,Manteiga,Frios e Laticínios,10,10.68,2024-11-30,1602.8620517841862,Croissant,Padaria
2024-08-21,prod_026,Hambúrguer Congelado,Congelados,69,28.57,2024-11-30,1366.9350814546483,Leite Integral,Frios e Laticínios
