data,produto_id,nome_produto,categoria,quantidade_vendida,preco_unitario
2024-05-18,prod_020,Limpa Vidros,Limpeza,96,10.48
2024-08-18,prod_036,Pão Integral,Padaria,57,11.68
2024-07-01,prod_019,Hambúrguer Congelado,Congelados,9,46.57
2024-07-26,prod_029,Pão de Forma,Padaria,78,11.52
2024-05-08,prod_015,Pão de Forma,Padaria,44,42.57
2024-08-15,prod_003,Bife de Alcatra,Carnes,81,38.02
2024-06-16,prod_025,Peixe Congelado,Congelados,29,48.54
2024-05-25,prod_014,Protetor Solar,Cosméticos,78,12.84
2024-08-09,prod_016,Croissant,Padaria,54,37.36
2024-04-27,prod_026,Nuggets,Congelados,8,10.42
2024-08-23,prod_026,Nuggets,Congelados,100,10.42
2024-06-30,prod_019,Hambúrguer Congelado,Congelados,21,46.57
2024-06-09,prod_031,Condicionador,Higiene,30,8.94
2024-04-29,prod_010,Iogurte,Frios e Laticínios,20,16.1
2024-08-08,prod_026,Nuggets,Congelados,32,10.42
2024-04-23,prod_047,Pão Francês,Padaria,95,17.71
2024-04-29,prod_030,Croissant,Padaria,81,49.73
2024-05-12,prod_044,Manteiga,Frios e Laticínios,18,39.71
2024-08-06,prod_012,Açúcar,Alimentação,32,7.35
2024-06-23,prod_002,Perfume,Cosméticos,12,40.75
2024-09-13,prod_036,Pão Integral,Padaria,45,11.68
2024-08-03,prod_044,Manteiga,Frios e Laticínios,10,39.71
2024-05-30,prod_031,Condicionador,Higiene,84,8.94
2024-07-14,prod_021,Carvão para Churrasco,Diversos,86,5.64
2024-08-20,prod_001,Bolo de Chocolate,Padaria,71,9.56
2024-09-08,prod_035,Esmalte,Cosméticos,34,45.96
2024-06-01,prod_007,Condicionador,Higiene,66,13.53
2024-06-21,prod_024,Amaciante,Limpeza,30,14.44
2024-07-03,prod_030,Croissant,Padaria,58,49.73
2024-07-05,prod_005,Multiuso,Limpeza,51,29.72
2024-04-27,prod_027,Leite Integral,Frios e Laticínios,3,22.96
2024-07-29,prod_019,Hambúrguer Congelado,Congelados,41,46.57
2024-05-17,prod_018,Leite Integral,Frios e Laticínios,90,28.75
2024-10-04,prod_043,Farinha de Trigo,Alimentação,56,11.56
2024-07-28,prod_003,Bife de Alcatra,Carnes,87,38.02
2024-07-09,prod_006,Batata Frita Congelada,Congelados,66,45.94
2024-07-07,prod_033,Sabão em Pó,Limpeza,32,13.43
2024-07-19,prod_050,Esponja de Aço,Limpeza,22,30.0
2024-07-25,prod_049,Loção Hidratante,Cosméticos,54,18.19
2024-08-14,prod_050,Esponja de Aço,Limpeza,43,30.0
2024-05-12,prod_009,Suco de Laranja,Bebidas,75,33.15
2024-05-17,prod_017,Esponja de Aço,Limpeza,72,14.38
2024-06-08,prod_016,Croissant,Padaria,38,37.36
2024-08-03,prod_012,Açúcar,Alimentação,4,7.35
2024-10-08,prod_021,Carvão para Churrasco,Diversos,9,5.64
2024-10-13,prod_042,Esponja de Aço,Limpeza,19,34.71
2024-05-03,prod_046,Amaciante,Limpeza,27,36.75
2024-08-21,prod_012,Açúcar,Alimentação,21,7.35
2024-07-06,prod_022,Filé de Peito de Frango,Carnes,25,36.71
2024-05-06,prod_047,Pão Francês,Padaria,36,17.71
2024-09-04,prod_049,Loção Hidratante,Cosméticos,64,18.19
2024-05-09,prod_027,Leite Integral,Frios e Laticínios,12,22.96
2024-10-14,prod_049,Loção Hidratante,Cosméticos,29,18.19
2024-06-26,prod_033,Sabão em Pó,Limpeza,89,13.43
2024-06-28,prod_022,Filé de Peito de Frango,Carnes,46,36.71
2024-09-25,prod_017,Esponja de Aço,Limpeza,97,14.38
2024-05-31,prod_047,Pão Francês,Padaria,76,17.71
2024-06-29,prod_017,Esponja de Aço,Limpeza,45,14.38
2024-04-25,prod_005,Multiuso,Limpeza,68,29.72
2024-07-15,prod_048,Peixe Congelado,Congelados,92,15.82
2024-10-02,prod_023,Queijo Mussarela,Frios e Laticínios,92,21.01
2024-06-22,prod_038,Pizza Congelada,Congelados,12,37.38
2024-10-12,prod_027,Leite Integral,Frios e Laticínios,59,22.96
2024-07-29,prod_005,Multiuso,Limpeza,46,29.72
2024-07-27,prod_043,Farinha de Trigo,Alimentação,61,11.56
2024-05-14,prod_047,Pão Francês,Padaria,37,17.71
2024-07-10,prod_017,Esponja de Aço,Limpeza,51,14.38
2024-07-05,prod_042,Esponja de Aço,Limpeza,28,34.71
2024-04-30,prod_026,Nuggets,Congelados,43,10.42
2024-09-04,prod_020,Limpa Vidros,Limpeza,68,10.48
2024-10-11,prod_042,Esponja de Aço,Limpeza,44,34.71
2024-06-25,prod_003,Bife de Alcatra,Carnes,96,38.02
2024-09-09,prod_006,Batata Frita Congelada,Congelados,25,45.94
2024-09-21,prod_012,Açúcar,Alimentação,24,7.35
2024-07-22,prod_018,Leite Integral,Frios e Laticínios,54,28.75
2024-10-09,prod_021,Carvão para Churrasco,Diversos,38,5.64
2024-08-19,prod_035,Esmalte,Cosméticos,95,45.96
2024-08-18,prod_022,Filé de Peito de Frango,Carnes,30,36.71
2024-10-16,prod_036,Pão Integral,Padaria,5,11.68
2024-08-21,prod_050,Esponja de Aço,Limpeza,47,30.0
2024-05-01,prod_019,Hambúrguer Congelado,Congelados,23,46.57
2024-07-07,prod_007,Condicionador,Higiene,92,13.53
2024-07-25,prod_026,Nuggets,Congelados,49,10.42
2024-05-16,prod_008,Carne Moída,Carnes,87,39.03
2024-08-07,prod_011,Peixe Congelado,Congelados,83,24.04
2024-06-28,prod_034,Guardanapos,Diversos,38,7.56
2024-09-22,prod_033,Sabão em Pó,Limpeza,29,13.43
2024-09-08,prod_015,Pão de Forma,Padaria,42,42.57
2024-08-19,prod_030,Croissant,Padaria,33,49.73
2024-08-19,prod_050,Esponja de Aço,Limpeza,19,30.0
2024-05-19,prod_015,Pão de Forma,Padaria,21,42.57
2024-09-19,prod_037,Linguiça,Carnes,52,41.8
2024-06-11,prod_025,Peixe Congelado,Congelados,9,48.54
2024-05-11,prod_019,Hambúrguer Congelado,Congelados,16,46.57
2024-08-24,prod_017,Esponja de Aço,Limpeza,80,14.38
2024-06-11,prod_034,Guardanapos,Diversos,19,7.56
2024-08-16,prod_042,Esponja de Aço,Limpeza,27,34.71
2024-06-09,prod_016,Croissant,Padaria,74,37.36
2024-09-06,prod_010,Iogurte,Frios e Laticínios,13,16.1
2024-08-19,prod_034,Guardanapos,Diversos,43,7.56
2024-07-14,prod_037,Linguiça,Carnes,83,41.8
2024-08-23,prod_031,Condicionador,Higiene,76,8.94
2024-09-22,prod_029,Pão de Forma,Padaria,93,11.52
2024-06-28,prod_019,Hambúrguer Congelado,Congelados,66,46.57
2024-05-11,prod_020,Limpa Vidros,Limpeza,66,10.48
2024-04-24,prod_015,Pão de Forma,Padaria,69,42.57
2024-08-31,prod_022,Filé de Peito de Frango,Carnes,17,36.71
2024-06-21,prod_024,Amaciante,Limpeza,44,14.44
2024-05-18,prod_031,Condicionador,Higiene,34,8.94
2024-09-08,prod_003,Bife de Alcatra,Carnes,77,38.02
2024-06-21,prod_037,Linguiça,Carnes,84,41.8
2024-08-14,prod_036,Pão Integral,Padaria,7,11.68
2024-07-09,prod_007,Condicionador,Higiene,72,13.53
2024-07-05,prod_008,Carne Moída,Carnes,30,39.03
2024-07-24,prod_033,Sabão em Pó,Limpeza,9,13.43
2024-09-15,prod_004,Requeijão,Frios e Laticínios,62,14.14
2024-05-14,prod_008,Carne Moída,Carnes,30,39.03
2024-05-09,prod_023,Queijo Mussarela,Frios e Laticínios,65,21.01
2024-08-12,prod_028,Vinho Tinto,Bebidas,35,10.07
2024-05-26,prod_013,Costela,Carnes,57,17.56
2024-05-08,prod_042,Esponja de Aço,Limpeza,94,34.71
2024-06-03,prod_040,Nuggets,Congelados,41,29.19
2024-06-01,prod_002,Perfume,Cosméticos,61,40.75
2024-09-18,prod_033,Sabão em Pó,Limpeza,100,13.43
2024-06-09,prod_003,Bife de Alcatra,Carnes,24,38.02
2024-06-28,prod_011,Peixe Congelado,Congelados,22,24.04
2024-09-10,prod_016,Croissant,Padaria,94,37.36
2024-05-11,prod_036,Pão Integral,Padaria,17,11.68
2024-09-20,prod_042,Esponja de Aço,Limpeza,23,34.71
2024-08-31,prod_019,Hambúrguer Congelado,Congelados,58,46.57
2024-07-29,prod_044,Manteiga,Frios e Laticínios,25,39.71
2024-06-08,prod_030,Croissant,Padaria,17,49.73
2024-09-12,prod_033,Sabão em Pó,Limpeza,61,13.43
2024-06-18,prod_038,Pizza Congelada,Congelados,100,37.38
2024-04-28,prod_043,Farinha de Trigo,Alimentação,48,11.56
2024-06-03,prod_046,Amaciante,Limpeza,8,36.75
2024-10-05,prod_048,Peixe Congelado,Congelados,41,15.82
2024-07-22,prod_036,Pão Integral,Padaria,85,11.68
2024-07-11,prod_011,Peixe Congelado,Congelados,25,24.04
2024-08-09,prod_040,Nuggets,Congelados,2,29.19
2024-05-06,prod_027,Leite Integral,Frios e Laticínios,88,22.96
2024-05-09,prod_039,Suco de Laranja,Bebidas,16,47.16
2024-09-05,prod_002,Perfume,Cosméticos,65,40.75
2024-05-17,prod_039,Suco de Laranja,Bebidas,38,47.16
2024-05-21,prod_015,Pão de Forma,Padaria,79,42.57
2024-08-25,prod_016,Croissant,Padaria,28,37.36
2024-07-03,prod_003,Bife de Alcatra,Carnes,73,38.02
2024-08-08,prod_050,Esponja de Aço,Limpeza,4,30.0
2024-06-01,prod_039,Suco de Laranja,Bebidas,12,47.16
2024-04-27,prod_046,Amaciante,Limpeza,24,36.75
2024-05-13,prod_005,Multiuso,Limpeza,62,29.72
2024-09-06,prod_009,Suco de Laranja,Bebidas,89,33.15
2024-06-30,prod_010,Iogurte,Frios e Laticínios,21,16.1
2024-09-18,prod_021,Carvão para Churrasco,Diversos,48,5.64
2024-09-19,prod_035,Esmalte,Cosméticos,22,45.96
2024-09-08,prod_019,Hambúrguer Congelado,Congelados,11,46.57
2024-09-08,prod_013,Costela,Carnes,74,17.56
2024-10-11,prod_029,Pão de Forma,Padaria,94,11.52
2024-08-18,prod_032,Requeijão,Frios e Laticínios,56,8.51
2024-07-14,prod_003,Bife de Alcatra,Carnes,70,38.02
2024-09-29,prod_021,Carvão para Churrasco,Diversos,76,5.64
2024-09-23,prod_034,Guardanapos,Diversos,17,7.56
2024-08-31,prod_020,Limpa Vidros,Limpeza,61,10.48
2024-07-25,prod_036,Pão Integral,Padaria,30,11.68
2024-08-30,prod_012,Açúcar,Alimentação,11,7.35
2024-07-30,prod_038,Pizza Congelada,Congelados,7,37.38
2024-04-24,prod_036,Pão Integral,Padaria,17,11.68
2024-08-06,prod_012,Açúcar,Alimentação,84,7.35
2024-05-07,prod_044,Manteiga,Frios e Laticínios,1,39.71
2024-09-17,prod_025,Peixe Congelado,Congelados,68,48.54
2024-04-30,prod_024,Amaciante,Limpeza,12,14.44
2024-10-20,prod_001,Bolo de Chocolate,Padaria,99,9.56
2024-10-18,prod_011,Peixe Congelado,Congelados,50,24.04
2024-05-20,prod_037,Linguiça,Carnes,96,41.8
2024-07-22,prod_022,Filé de Peito de Frango,Carnes,49,36.71
2024-07-08,prod_023,Queijo Mussarela,Frios e Laticínios,5,21.01
2024-04-29,prod_015,Pão de Forma,Padaria,37,42.57
2024-09-06,prod_001,Bolo de Chocolate,Padaria,7,9.56
2024-08-16,prod_027,Leite Integral,Frios e Laticínios,89,22.96
2024-06-20,prod_047,Pão Francês,Padaria,99,17.71
2024-10-15,prod_014,Protetor Solar,Cosméticos,76,12.84
2024-09-27,prod_032,Requeijão,Frios e Laticínios,27,8.51
2024-08-28,prod_025,Peixe Congelado,Congelados,29,48.54
2024-06-11,prod_009,Suco de Laranja,Bebidas,7,33.15
2024-09-09,prod_046,Amaciante,Limpeza,72,36.75
2024-09-26,prod_010,Iogurte,Frios e Laticínios,91,16.1
2024-09-30,prod_021,Carvão para Churrasco,Diversos,68,5.64
2024-05-29,prod_005,Multiuso,Limpeza,60,29.72
2024-10-08,prod_047,Pão Francês,Padaria,14,17.71
2024-05-26,prod_049,Loção Hidratante,Cosméticos,37,18.19
2024-06-02,prod_004,Requeijão,Frios e Laticínios,60,14.14
2024-09-10,prod_029,Pão de Forma,Padaria,73,11.52
2024-09-16,prod_033,Sabão em Pó,Limpeza,58,13.43
2024-06-07,prod_023,Queijo Mussarela,Frios e Laticínios,50,21.01
2024-08-02,prod_007,Condicionador,Higiene,65,13.53
2024-07-08,prod_003,Bife de Alcatra,Carnes,41,38.02
2024-07-26,prod_017,Esponja de Aço,Limpeza,6,14.38
2024-04-23,prod_003,Bife de Alcatra,Carnes,12,38.02
2024-08-22,prod_023,Queijo Mussarela,Frios e Laticínios,22,21.01
2024-05-09,prod_019,Hambúrguer Congelado,Congelados,54,46.57
2024-09-30,prod_021,Carvão para Churrasco,Diversos,10,5.64
2024-09-18,prod_026,Nuggets,Congelados,40,10.42
2024-06-24,prod_022,Filé de Peito de Frango,Carnes,1,36.71
2024-05-31,prod_010,Iogurte,Frios e Laticínios,77,16.1
2024-06-14,prod_026,Nuggets,Congelados,58,10.42
2024-05-25,prod_013,Costela,Carnes,8,17.56
2024-06-24,prod_035,Esmalte,Cosméticos,20,45.96
2024-05-09,prod_039,Suco de Laranja,Bebidas,4,47.16
2024-08-04,prod_001,Bolo de Chocolate,Padaria,80,9.56
2024-08-01,prod_020,Limpa Vidros,Limpeza,75,10.48
2024-06-19,prod_006,Batata Frita Congelada,Congelados,15,45.94
2024-07-17,prod_023,Queijo Mussarela,Frios e Laticínios,48,21.01
2024-06-15,prod_012,Açúcar,Alimentação,55,7.35
2024-06-03,prod_048,Peixe Congelado,Congelados,95,15.82
2024-09-13,prod_042,Esponja de Aço,Limpeza,6,34.71
2024-06-08,prod_025,Peixe Congelado,Congelados,21,48.54
2024-09-18,prod_009,Suco de Laranja,Bebidas,32,33.15
2024-08-31,prod_042,Esponja de Aço,Limpeza,7,34.71
2024-08-18,prod_013,Costela,Carnes,55,17.56
2024-05-08,prod_016,Croissant,Padaria,17,37.36
2024-10-13,prod_012,Açúcar,Alimentação,24,7.35
2024-07-12,prod_030,Croissant,Padaria,25,49.73
2024-09-16,prod_013,Costela,Carnes,42,17.56
2024-05-09,prod_013,Costela,Carnes,55,17.56
2024-06-22,prod_038,Pizza Congelada,Congelados,19,37.38
2024-05-30,prod_013,Costela,Carnes,1,17.56
2024-08-15,prod_044,Manteiga,Frios e Laticínios,76,39.71
2024-05-17,prod_021,Carvão para Churrasco,Diversos,8,5.64
2024-06-21,prod_009,Suco de Laranja,Bebidas,98,33.15
2024-09-11,prod_042,Esponja de Aço,Limpeza,47,34.71
2024-10-15,prod_003,Bife de Alcatra,Carnes,62,38.02
2024-05-22,prod_050,Esponja de Aço,Limpeza,16,30.0
2024-06-25,prod_016,Croissant,Padaria,37,37.36
2024-04-27,prod_006,Batata Frita Congelada,Congelados,71,45.94
2024-05-05,prod_043,Farinha de Trigo,Alimentação,73,11.56
2024-07-09,prod_027,Leite Integral,Frios e Laticínios,41,22.96
2024-10-06,prod_023,Queijo Mussarela,Frios e Laticínios,15,21.01
2024-05-14,prod_010,Iogurte,Frios e Laticínios,53,16.1
2024-08-18,prod_032,Requeijão,Frios e Laticínios,19,8.51
2024-08-12,prod_028,Vinho Tinto,Bebidas,21,10.07
2024-05-21,prod_007,Condicionador,Higiene,9,13.53
2024-04-25,prod_037,Linguiça,Carnes,63,41.8
2024-09-14,prod_023,Queijo Mussarela,Frios e Laticínios,48,21.01
2024-05-20,prod_038,Pizza Congelada,Congelados,83,37.38
2024-07-11,prod_003,Bife de Alcatra,Carnes,76,38.02
2024-07-01,prod_039,Suco de Laranja,Bebidas,43,47.16
2024-07-23,prod_017,Esponja de Aço,Limpeza,74,14.38
2024-06-26,prod_047,Pão Francês,Padaria,5,17.71
2024-09-20,prod_016,Croissant,Padaria,33,37.36
2024-07-27,prod_024,Amaciante,Limpeza,89,14.44
2024-05-14,prod_024,Amaciante,Limpeza,55,14.44
2024-09-22,prod_008,Carne Moída,Carnes,13,39.03
2024-10-16,prod_050,Esponja de Aço,Limpeza,84,30.0
2024-07-04,prod_021,Carvão para Churrasco,Diversos,50,5.64
2024-10-15,prod_008,Carne Moída,Carnes,96,39.03
2024-05-18,prod_028,Vinho Tinto,Bebidas,97,10.07
2024-07-13,prod_005,Multiuso,Limpeza,53,29.72
2024-07-10,prod_012,Açúcar,Alimentação,9,7.35
2024-08-29,prod_006,Batata Frita Congelada,Congelados,43,45.94
2024-10-18,prod_029,Pão de Forma,Padaria,5,11.52
2024-05-14,prod_003,Bife de Alcatra,Carnes,11,38.02
2024-05-28,prod_034,Guardanapos,Diversos,63,7.56
2024-07-11,prod_025,Peixe Congelado,Congelados,24,48.54
2024-08-04,prod_027,Leite Integral,Frios e Laticínios,28,22.96
2024-10-15,prod_029,Pão de Forma,Padaria,44,11.52
2024-08-03,prod_024,Amaciante,Limpeza,53,14.44
2024-06-17,prod_030,Croissant,Padaria,23,49.73
2024-05-18,prod_017,Esponja de Aço,Limpeza,13,14.38
2024-07-13,prod_024,Amaciante,Limpeza,86,14.44
2024-04-23,prod_012,Açúcar,Alimentação,67,7.35
2024-07-24,prod_040,Nuggets,Congelados,25,29.19
2024-07-14,prod_026,Nuggets,Congelados,100,10.42
2024-06-01,prod_028,Vinho Tinto,Bebidas,96,10.07
2024-06-25,prod_050,Esponja de Aço,Limpeza,32,30.0
2024-09-19,prod_019,Hambúrguer Congelado,Congelados,48,46.57
2024-05-06,prod_019,Hambúrguer Congelado,Congelados,71,46.57
2024-07-26,prod_048,Peixe Congelado,Congelados,90,15.82
2024-05-24,prod_022,Filé de Peito de Frango,Carnes,18,36.71
2024-07-18,prod_035,Esmalte,Cosméticos,46,45.96
2024-10-19,prod_003,Bife de Alcatra,Carnes,62,38.02
2024-08-22,prod_020,Limpa Vidros,Limpeza,72,10.48
2024-10-17,prod_019,Hambúrguer Congelado,Congelados,95,46.57
2024-10-11,prod_043,Farinha de Trigo,Alimentação,31,11.56
2024-08-20,prod_031,Condicionador,Higiene,42,8.94
2024-07-09,prod_029,Pão de Forma,Padaria,86,11.52
2024-09-28,prod_013,Costela,Carnes,80,17.56
2024-10-20,prod_030,Croissant,Padaria,87,49.73
2024-08-15,prod_033,Sabão em Pó,Limpeza,61,13.43
2024-04-29,prod_042,Esponja de Aço,Limpeza,24,34.71
2024-05-09,prod_046,Amaciante,Limpeza,54,36.75
2024-05-28,prod_023,Queijo Mussarela,Frios e Laticínios,86,21.01
2024-08-17,prod_015,Pão de Forma,Padaria,42,42.57
2024-07-10,prod_006,Batata Frita Congelada,Congelados,21,45.94
2024-07-19,prod_045,Requeijão,Frios e Laticínios,57,34.06
2024-06-19,prod_042,Esponja de Aço,Limpeza,35,34.71
2024-06-08,prod_001,Bolo de Chocolate,Padaria,100,9.56
2024-10-09,prod_029,Pão de Forma,Padaria,5,11.52
2024-05-07,prod_039,Suco de Laranja,Bebidas,16,47.16
2024-06-28,prod_022,Filé de Peito de Frango,Carnes,49,36.71
2024-05-02,prod_049,Loção Hidratante,Cosméticos,90,18.19
2024-09-08,prod_014,Protetor Solar,Cosméticos,52,12.84
2024-07-25,prod_032,Requeijão,Frios e Laticínios,55,8.51
2024-06-18,prod_048,Peixe Congelado,Congelados,91,15.82
2024-10-20,prod_046,Amaciante,Limpeza,32,36.75
2024-08-09,prod_023,Queijo Mussarela,Frios e Laticínios,71,21.01
2024-07-02,prod_019,Hambúrguer Congelado,Congelados,13,46.57
2024-05-24,prod_001,Bolo de Chocolate,Padaria,45,9.56
2024-06-30,prod_030,Croissant,Padaria,40,49.73
2024-05-11,prod_017,Esponja de Aço,Limpeza,73,14.38
2024-07-12,prod_012,Açúcar,Alimentação,17,7.35
2024-06-04,prod_015,Pão de Forma,Padaria,92,42.57
2024-05-26,prod_028,Vinho Tinto,Bebidas,98,10.07
2024-07-21,prod_006,Batata Frita Congelada,Congelados,69,45.94
2024-06-01,prod_025,Peixe Congelado,Congelados,61,48.54
2024-08-04,prod_001,Bolo de Chocolate,Padaria,56,9.56
2024-07-13,prod_032,Requeijão,Frios e Laticínios,62,8.51
2024-09-05,prod_027,Leite Integral,Frios e Laticínios,42,22.96
2024-08-15,prod_041,Fósforo,Diversos,67,36.86
2024-05-25,prod_036,Pão Integral,Padaria,21,11.68
2024-04-29,prod_002,Perfume,Cosméticos,22,40.75
2024-09-24,prod_050,Esponja de Aço,Limpeza,2,30.0
2024-05-30,prod_007,Condicionador,Higiene,23,13.53
2024-06-26,prod_041,Fósforo,Diversos,85,36.86
2024-07-17,prod_005,Multiuso,Limpeza,54,29.72
2024-09-01,prod_038,Pizza Congelada,Congelados,52,37.38
2024-10-01,prod_002,Perfume,Cosméticos,13,40.75
2024-05-05,prod_023,Queijo Mussarela,Frios e Laticínios,9,21.01
2024-07-20,prod_046,Amaciante,Limpeza,21,36.75
2024-06-06,prod_047,Pão Francês,Padaria,54,17.71
2024-07-11,prod_048,Peixe Congelado,Congelados,46,15.82
2024-05-05,prod_033,Sabão em Pó,Limpeza,60,13.43
2024-07-14,prod_036,Pão Integral,Padaria,3,11.68
2024-06-01,prod_041,Fósforo,Diversos,43,36.86
2024-05-25,prod_035,Esmalte,Cosméticos,19,45.96
2024-05-02,prod_030,Croissant,Padaria,62,49.73
2024-06-27,prod_046,Amaciante,Limpeza,32,36.75
2024-06-25,prod_006,Batata Frita Congelada,Congelados,28,45.94
2024-05-07,prod_009,Suco de Laranja,Bebidas,9,33.15
2024-06-22,prod_011,Peixe Congelado,Congelados,13,24.04
2024-05-23,prod_026,Nuggets,Congelados,9,10.42
2024-06-22,prod_037,Linguiça,Carnes,2,41.8
2024-05-30,prod_030,Croissant,Padaria,75,49.73
2024-05-26,prod_012,Açúcar,Alimentação,94,7.35
2024-08-26,prod_033,Sabão em Pó,Limpeza,40,13.43
2024-04-24,prod_007,Condicionador,Higiene,88,13.53
2024-07-31,prod_008,Carne Moída,Carnes,73,39.03
2024-08-31,prod_048,Peixe Congelado,Congelados,60,15.82
2024-05-24,prod_007,Condicionador,Higiene,41,13.53
2024-09-20,prod_010,Iogurte,Frios e Laticínios,95,16.1
2024-09-24,prod_018,Leite Integral,Frios e Laticínios,90,28.75
2024-06-10,prod_050,Esponja de Aço,Limpeza,7,30.0
2024-05-06,prod_030,Croissant,Padaria,42,49.73
2024-06-17,prod_025,Peixe Congelado,Congelados,28,48.54
2024-06-14,prod_036,Pão Integral,Padaria,97,11.68
2024-05-23,prod_012,Açúcar,Alimentação,19,7.35
2024-06-30,prod_040,Nuggets,Congelados,16,29.19
2024-09-11,prod_025,Peixe Congelado,Congelados,14,48.54
2024-08-23,prod_026,Nuggets,Congelados,55,10.42
2024-07-15,prod_005,Multiuso,Limpeza,21,29.72
2024-09-03,prod_041,Fósforo,Diversos,9,36.86
2024-06-25,prod_044,Manteiga,Frios e Laticínios,26,39.71
2024-07-28,prod_013,Costela,Carnes,55,17.56
2024-10-09,prod_016,Croissant,Padaria,28,37.36
2024-08-02,prod_013,Costela,Carnes,29,17.56
2024-07-09,prod_021,Carvão para Churrasco,Diversos,48,5.64
2024-09-21,prod_049,Loção Hidratante,Cosméticos,18,18.19
2024-09-30,prod_039,Suco de Laranja,Bebidas,37,47.16
2024-10-14,prod_028,Vinho Tinto,Bebidas,71,10.07
2024-06-22,prod_035,Esmalte,Cosméticos,67,45.96
2024-06-27,prod_013,Costela,Carnes,75,17.56
2024-07-10,prod_020,Limpa Vidros,Limpeza,32,10.48
2024-10-01,prod_016,Croissant,Padaria,44,37.36
2024-04-24,prod_009,Suco de Laranja,Bebidas,51,33.15
2024-05-25,prod_024,Amaciante,Limpeza,12,14.44
2024-08-24,prod_011,Peixe Congelado,Congelados,90,24.04
2024-09-14,prod_029,Pão de Forma,Padaria,57,11.52
2024-08-01,prod_027,Leite Integral,Frios e Laticínios,16,22.96
2024-09-12,prod_041,Fósforo,Diversos,74,36.86
2024-06-24,prod_034,Guardanapos,Diversos,11,7.56
2024-06-05,prod_005,Multiuso,Limpeza,17,29.72
2024-07-28,prod_001,Bolo de Chocolate,Padaria,23,9.56
2024-05-31,prod_002,Perfume,Cosméticos,69,40.75
2024-05-22,prod_034,Guardanapos,Diversos,56,7.56
2024-09-13,prod_034,Guardanapos,Diversos,76,7.56
2024-06-04,prod_022,Filé de Peito de Frango,Carnes,47,36.71
2024-05-24,prod_039,Suco de Laranja,Bebidas,45,47.16
2024-06-10,prod_050,Esponja de Aço,Limpeza,56,30.0
2024-09-18,prod_033,Sabão em Pó,Limpeza,26,13.43
2024-04-27,prod_010,Iogurte,Frios e Laticínios,69,16.1
2024-07-18,prod_016,Croissant,Padaria,71,37.36
2024-07-14,prod_031,Condicionador,Higiene,37,8.94
2024-09-09,prod_037,Linguiça,Carnes,50,41.8
2024-10-14,prod_041,Fósforo,Diversos,2,36.86
2024-09-11,prod_028,Vinho Tinto,Bebidas,84,10.07
2024-06-07,prod_033,Sabão em Pó,Limpeza,11,13.43
2024-07-31,prod_029,Pão de Forma,Padaria,29,11.52
2024-05-31,prod_004,Requeijão,Frios e Laticínios,99,14.14
2024-09-11,prod_032,Requeijão,Frios e Laticínios,89,8.51
2024-09-12,prod_005,Multiuso,Limpeza,57,29.72
2024-05-31,prod_003,Bife de Alcatra,Carnes,52,38.02
2024-09-25,prod_002,Perfume,Cosméticos,14,40.75
2024-06-13,prod_040,Nuggets,Congelados,80,29.19
2024-05-05,prod_048,Peixe Congelado,Congelados,56,15.82
2024-09-26,prod_026,Nuggets,Congelados,98,10.42
2024-09-02,prod_019,Hambúrguer Congelado,Congelados,55,46.57
2024-08-11,prod_012,Açúcar,Alimentação,20,7.35
2024-06-10,prod_021,Carvão para Churrasco,Diversos,26,5.64
